,loan_amnt,funded_amnt,funded_amnt_inv,term_mths,int_rate_pct,installment,grade,sub_grade,emp_title,emp_length_yrs,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,pub_rec_bankruptcies,actual_status,predicted_status
13999,18000,11675,11600.0,36,0.0849,368.5,1,5,14237,1,1,48000.0,3,8,0,12,8514,399,35,12.3,0,34,1,0,0,21,0,18056,0.157,41,0,0,13265.87355,13180.65,11675.0,1590.87,0.0,39,422.8,12,0,1,0,2,2
29967,25000,25000,24352.76208,36,0.1793,902.94,5,25,6779,1,5,53000.0,1,22,0,3,6081,790,5,9.92,0,48,2,0,0,10,0,6588,0.573,20,0,0,32493.30137,31545.36,25000.0,7493.3,0.0,32,1831.21,36,0,1,0,2,2
35132,8000,8000,7456.910293,36,0.1821,290.07,6,29,5882,2,5,38376.0,3,35,0,3,10150,773,5,10.76,0,129,0,0,0,4,0,9961,0.996,4,0,0,10442.41842,9731.93,8000.0,2442.42,0.0,51,311.3,1,0,1,0,2,2
10918,28000,19575,19575.0,60,0.2136,533.55,6,29,13774,5,5,121400.0,3,6,0,3,11991,790,5,6.42,2,149,1,12,0,3,0,0,0.0,13,0,0,23436.09446,23436.09,19575.0,3834.41,26.67999993,8,14078.05,53,0,1,0,2,2
25543,5600,5600,5600.0,60,0.1398,130.25,3,13,9528,5,5,84000.0,1,17,0,1,945,745,5,0.84,0,40,0,60,104,4,1,862,0.084,9,0,0,7443.440368,7443.44,5600.0,1843.44,0.0,50,67.07,57,0,1,1,2,2
29303,11000,11000,10968.24639,36,0.1273,369.23,3,11,21293,5,5,37200.0,1,21,0,3,9696,510,15,22.87,0,10,1,0,0,7,0,15179,0.888,14,0,0,13293.63005,13250.08,11000.0,2293.63,0.0,1,425.03,11,0,1,0,2,2
33507,7300,7300,7200.0,36,0.0932,233.22,1,4,7146,4,1,30000.0,1,30,0,3,4864,232,49,10.52,0,85,3,62,0,16,0,8351,0.221,34,0,0,7846.199723,7738.72,7300.0,546.2,0.0,82,5525.21,40,0,1,0,2,2
36535,18000,10400,6250.001369,36,0.1071,339.06,2,10,18430,6,5,52610.0,1,45,0,3,4864,77,34,15.6,0,150,0,0,0,6,0,19859,0.634,19,0,0,5050.38,3032.68,3649.93,1090.75,0.0,95,339.06,11,0,1,0,1,1
13523,15000,15000,15000.0,36,0.1199,498.15,2,10,28531,6,1,60000.0,2,8,0,5,1494,44,7,12.46,1,58,3,22,0,12,0,658,0.035,23,0,0,16667.05367,16667.05,15000.0,1667.05,0.0,8,10691.01,53,0,1,0,2,2
34223,16000,16000,2300.0,36,0.1221,533.04,2,10,22338,2,1,120000.0,1,32,0,3,5068,829,1,7.0,0,195,6,0,0,7,0,9323,0.318,23,0,0,17922.09131,2576.3,16000.0,1922.09,0.0,81,10993.82,81,0,1,0,2,2
19222,7200,7200,7175.0,36,0.0766,224.5,1,5,21908,5,5,54996.0,2,12,0,10,2419,745,5,20.25,0,122,0,38,0,9,0,2787,0.244,17,0,0,8082.44339,8054.38,7200.0,882.44,0.0,29,263.68,11,0,1,0,2,2
1455,9250,9250,9250.0,36,0.0991,298.09,2,6,2378,7,5,39000.0,3,1,0,7,10139,764,5,10.09,0,110,0,0,0,6,0,18786,0.731,15,0,0,10730.86,10730.86,9250.0,1480.86,0.0,17,310.59,6,0,1,0,2,2
27227,24000,15200,9200.02,60,0.1719,379.32,5,23,26322,1,5,39804.0,3,19,0,3,12416,618,36,9.5,1,219,2,16,0,9,0,1309,0.127,27,0,0,2655.24,2021.03,1179.69,1472.96,0.0,76,379.32,11,0,1,0,1,1
17703,8000,8000,8000.0,36,0.0579,242.62,1,2,22992,10,1,87000.0,2,10,0,3,13139,292,10,12.09,0,84,0,0,0,8,0,267,0.0,19,0,0,8548.411696,8548.41,8000.0,548.41,0.0,32,266.84,7,0,1,0,2,2
30838,14000,14000,14000.0,36,0.1531,487.42,4,18,2551,7,1,65000.0,1,24,0,3,13424,386,35,23.13,0,206,0,0,92,12,1,13641,0.974,16,0,0,17369.13207,17369.13,14000.0,3369.14,0.0,24,14.83,1,0,1,1,2,2
16459,30000,30000,25171.48562,60,0.1974,790.49,6,30,14577,11,1,248004.0,2,10,0,3,13725,94,34,15.61,0,316,2,24,0,13,0,29223,0.42,37,0,0,47312.81999,36069.53,30000.0,17312.82,0.0,56,3835.87,11,0,1,0,2,2
3674,6500,6500,6500.0,36,0.079,203.39,1,4,6620,3,5,75000.0,2,2,0,3,2252,657,43,24.93,0,270,0,0,0,6,0,39359,0.882,18,0,0,7295.000227,7295.0,6500.0,795.0,0.0,30,18.92,1,0,1,0,2,2
36744,16000,16000,4213.27,36,0.0976,514.48,2,7,28441,11,5,572400.0,1,46,0,14,11107,752,5,1.61,0,185,1,0,0,17,0,22627,0.273,30,0,0,18521.03491,4638.42,16000.0,2521.04,0.0,74,521.21,75,0,1,0,2,2
12505,15000,15000,15000.0,36,0.1099,491.01,2,8,15087,2,5,35000.0,2,7,0,3,6740,473,24,14.64,0,129,1,0,0,9,0,14309,0.606,19,0,0,17649.77392,17649.77,15000.0,2649.77,0.0,21,1959.83,10,0,1,0,2,2
15792,10000,10000,10000.0,36,0.0729,310.1,1,4,11382,3,1,65000.0,1,9,0,3,8741,118,34,15.32,0,188,0,0,91,7,1,7431,0.619,21,0,0,11163.54473,11163.54,10000.0,1163.54,0.0,35,327.3,11,0,1,1,2,2
9162,14000,14000,12446.51403,60,0.1149,307.83,2,9,27295,5,1,56000.0,1,5,0,3,3757,558,17,18.17,0,184,0,0,0,8,0,18396,0.597,14,0,0,18430.57001,15911.57,14000.0,4430.57,0.0,45,1807.75,1,0,1,0,2,2
5573,4625,4625,4375.0,60,0.0991,98.07,2,6,27270,3,1,50000.0,3,3,0,3,5055,305,10,28.51,0,211,0,0,0,16,0,15779,0.307,46,0,0,5885.226157,5567.11,4625.0,1260.23,0.0,60,1.02,19,0,1,0,2,2
37168,9600,9600,675.0,36,0.1122,315.3,3,14,9490,1,5,42500.0,1,49,0,14,11284,19,20,14.6,0,150,1,33,0,6,0,133,0.042,20,0,0,11289.55269,793.8,9600.0,1689.55,0.0,81,116.25,1,0,1,0,2,2
25256,18000,18000,17905.67844,36,0.1632,635.68,4,20,24369,3,5,60000.0,2,17,0,2,4051,80,34,8.02,0,162,0,53,0,16,0,10412,0.691,22,0,0,22886.41904,22738.16,18000.0,4886.42,0.0,18,670.33,11,0,1,0,2,2
2797,7000,7000,7000.0,36,0.1596,245.97,3,15,27254,2,5,39000.0,1,2,0,3,5924,470,48,11.94,0,40,3,37,63,8,1,2173,0.724,16,0,0,8544.689642,8544.69,7000.0,1544.69,0.0,29,1143.62,4,0,1,0,2,2
964,20000,20000,19975.0,60,0.1677,494.59,4,17,24203,1,5,90000.0,3,1,0,2,4268,92,34,16.77,0,206,3,0,0,13,0,20658,0.773,24,0,0,29179.12,29142.65,20000.0,9179.12,0.0,56,5933.39,11,0,1,0,2,2
2036,7500,7500,7500.0,36,0.0662,230.28,1,2,11246,9,1,47000.0,1,1,0,2,16257,584,19,16.77,1,98,0,19,0,10,0,8578,0.469,20,0,0,8254.990283,8254.99,7500.0,754.99,0.0,35,1824.99,11,0,1,0,2,2
12320,35000,21825,21800.0,36,0.1349,740.54,3,12,17353,11,1,381450.0,2,7,0,5,11603,311,10,3.96,0,156,0,30,0,10,0,6649,0.0,27,0,0,25943.46588,25913.75,21825.0,4118.47,0.0,10,9672.67,44,0,1,0,2,2
18403,8000,8000,8000.0,36,0.1491,276.98,4,17,27638,11,1,99085.0,3,11,0,10,11360,739,33,10.72,0,315,1,29,0,14,0,17353,0.631,48,0,0,8291.793397,8291.79,8000.0,291.79,0.0,72,7740.14,1,0,1,0,2,2
20830,12000,12000,12000.0,36,0.1335,406.36,3,14,18252,10,5,52000.0,1,13,0,2,4253,271,11,16.34,0,7,0,0,0,11,0,18689,0.856,13,0,0,14630.25988,14630.26,12000.0,2630.26,0.0,20,453.06,54,0,1,0,2,2
19273,8750,8750,8750.0,36,0.1268,293.48,3,11,3956,2,5,59000.0,1,12,0,3,4864,54,31,14.75,0,97,3,0,0,11,0,9336,0.718,16,0,0,10565.93301,10565.93,8750.0,1815.93,0.0,29,328.43,45,0,1,0,2,2
14432,13200,13200,13200.0,36,0.1479,456.23,3,14,23731,5,1,90888.0,1,8,0,3,4206,197,45,18.8,0,234,1,57,0,12,0,9047,0.73,27,0,0,14530.21341,14530.21,13200.0,1330.21,0.0,51,10885.1,11,0,1,0,2,2
14464,12000,12000,12000.0,36,0.1149,395.66,2,9,2954,3,5,75000.0,2,8,0,3,4864,361,18,6.22,1,98,1,15,0,11,0,3026,0.096,21,0,0,3956.6,3956.6,2924.6,1022.4,0.0,51,395.66,11,0,1,0,1,1
18392,20000,20000,19975.0,60,0.1306,455.68,3,12,25048,7,1,120000.0,2,11,0,2,4253,785,5,16.83,0,450,0,71,0,18,0,26794,0.331,29,0,0,26087.91357,26055.3,20000.0,6087.91,0.0,21,90.87,26,0,1,0,2,2
32642,9500,9500,9500.0,36,0.1253,317.93,2,10,19759,9,1,60000.0,1,28,0,2,4273,193,45,5.42,0,61,0,0,0,8,0,13228,0.456,20,0,0,10798.83294,10798.83,9500.0,1298.83,0.0,75,6039.03,11,0,1,0,2,2
14487,6250,6250,6000.0,36,0.0849,197.27,1,5,3421,6,1,24000.0,2,8,0,2,5377,161,38,25.8,0,187,0,0,0,4,0,12542,0.836,12,0,0,7101.64444,6817.58,6250.0,851.64,0.0,35,226.49,11,0,1,0,2,2
3549,10200,10200,10200.0,36,0.1727,365.03,4,18,2147,10,1,40000.0,1,2,0,3,4800,589,19,15.39,0,13,2,0,0,10,0,9147,0.738,13,0,0,11283.84126,11283.84,10200.0,1083.84,0.0,8,8735.43,11,0,1,0,2,2
646,10000,8650,8650.0,60,0.1242,194.26,2,9,456,2,5,42336.0,2,1,0,12,15902,677,6,10.18,0,105,0,0,0,6,0,11682,0.662,16,0,0,11655.21821,11655.22,8650.0,3005.22,0.0,49,193.88,7,0,1,0,2,2
9390,4900,4900,4900.0,36,0.0999,158.09,2,6,27105,11,5,69600.0,1,5,0,3,3362,587,19,20.83,0,136,0,59,0,9,0,4391,0.299,44,0,0,5198.62301,5198.62,4900.0,298.62,0.0,42,4098.36,19,0,1,0,2,2
22911,3000,3000,3000.0,36,0.1335,101.59,3,14,28792,3,4,38004.0,2,15,0,7,2859,401,35,7.74,0,98,0,66,0,6,0,6679,0.968,16,0,0,3657.548226,3657.55,3000.0,657.55,0.0,19,112.48,2,0,1,0,2,2
2776,1925,1925,1925.0,36,0.0991,62.04,2,6,5883,7,4,69600.0,1,2,0,10,13802,816,47,4.79,0,234,2,33,115,5,1,13846,0.243,13,0,0,2000.673993,2000.67,1925.0,75.67,0.0,52,1753.89,17,0,1,1,2,2
31537,7500,7500,7375.0,36,0.1253,251.0,2,10,19538,1,5,55000.0,1,25,0,4,2528,81,34,4.49,0,54,1,0,0,10,0,6644,0.449,18,0,0,8944.760714,8795.68,7500.0,1444.76,0.0,42,2180.1,52,0,1,0,2,2
26918,1500,1500,1500.0,36,0.0751,46.67,1,4,5220,6,5,29004.0,2,19,0,5,8388,772,5,9.76,0,35,0,0,0,6,0,3932,0.524,10,0,0,1568.494891,1568.49,1500.0,68.49,0.0,74,1242.92,25,0,1,0,2,2
24703,7000,7000,7000.0,36,0.1398,239.18,3,13,3800,4,1,160000.0,2,17,0,5,8440,182,21,13.7,0,188,1,0,0,21,0,13061,0.479,34,0,0,8610.673673,8610.67,7000.0,1610.67,0.0,7,248.1,11,0,1,0,2,2
2358,14400,14400,14375.0,60,0.1269,325.37,2,10,660,7,5,75000.0,3,1,0,3,4864,289,11,16.06,0,14,1,0,0,6,0,28675,0.693,35,0,0,13702.82,13679.07,9010.05,3348.48,0.0,22,325.37,1,0,1,0,1,1
20308,10000,10000,9975.0,36,0.0579,303.27,1,2,8602,9,5,27996.0,3,12,0,3,3757,798,5,9.52,0,45,0,26,0,9,0,10038,0.271,27,0,0,10917.79008,10890.5,10000.0,917.79,0.0,20,341.35,56,0,1,0,2,2
22052,10000,10000,10000.0,36,0.1036,324.37,2,10,10232,2,5,45000.0,1,14,0,3,15086,48,7,7.6,0,94,1,0,0,6,0,8232,0.514,11,0,0,11619.96843,11619.97,9999.99,1619.98,0.0,18,450.64,7,0,1,0,2,2
29989,20000,20000,17900.0,36,0.1025,647.7,2,7,697,5,1,94000.0,1,22,0,3,8668,172,9,17.51,0,281,0,0,0,14,0,49898,0.293,28,0,0,22834.35225,20436.74,20000.0,2834.35,0.0,40,8641.56,8,0,1,0,2,2
12370,3800,3800,3800.0,36,0.0599,115.59,1,2,27422,2,1,21600.0,1,7,0,3,10784,405,35,12.5,0,337,1,0,0,9,0,1001,0.031,23,0,0,4161.088392,4161.09,3800.0,361.09,0.0,25,117.39,61,0,1,0,2,2
6416,10000,10000,9750.0,36,0.1269,335.45,2,10,6462,5,1,43200.0,1,4,0,3,4864,573,17,5.83,0,313,0,72,0,5,0,5657,0.844,27,0,0,11385.92851,11101.28,10000.0,1385.93,0.0,32,6370.39,16,0,1,0,2,2
12168,2400,2400,2400.0,36,0.1059,78.11,2,7,10969,6,1,33280.0,1,7,0,3,1704,471,24,10.37,0,55,0,68,0,14,0,5183,0.513,31,0,0,2537.554362,2537.55,2400.0,137.55,0.0,40,2071.21,50,0,1,0,2,2
10206,3000,3000,3000.0,36,0.0749,93.31,1,4,13391,1,5,17520.0,1,6,0,2,4275,650,43,9.66,0,21,0,0,0,5,0,3748,0.195,9,0,0,3121.2,3121.2,3000.0,121.2,0.0,51,2565.63,22,0,1,0,2,2
22518,21000,21000,17861.17193,60,0.204,561.06,7,33,10962,3,5,80000.0,3,15,0,10,13802,525,15,16.43,0,150,2,24,0,8,0,465,0.93,30,0,0,30493.38357,22962.66,21000.0,9493.38,0.0,7,3408.44,51,0,1,0,2,2
5404,2000,2000,2000.0,36,0.1727,71.58,4,18,27033,10,5,32500.0,2,3,0,9,11501,788,5,14.14,0,33,2,26,0,2,0,3461,0.844,5,0,0,2212.515616,2212.52,2000.0,212.52,0.0,31,1713.96,11,0,1,0,2,2
30161,14000,14000,13950.0,36,0.1459,482.51,4,16,14227,9,5,73000.0,1,22,0,3,4864,790,5,12.13,0,201,0,0,101,7,1,5879,0.708,32,0,0,16937.55868,16877.07,14000.0,2937.56,0.0,51,5853.54,64,0,1,1,2,2
29250,1600,1600,1600.0,36,0.1025,51.82,2,7,27535,2,1,30000.0,1,21,0,3,12054,176,45,1.64,0,231,0,62,0,6,0,1337,0.304,17,0,0,1677.067841,1677.07,1600.0,77.07,0.0,78,2.79,79,0,1,0,2,2
36521,725,725,650.0,36,0.0737,22.51,1,1,24888,1,5,12000.0,1,46,0,2,10897,782,5,3.6,0,17,0,0,0,4,0,1814,0.07,10,0,0,777.0063661,696.62,725.0,52.01,0.0,95,485.68,97,0,1,0,2,2
30418,1500,1500,1500.0,36,0.1682,53.35,5,22,28844,10,5,30000.0,1,23,0,10,13802,186,21,3.16,0,133,0,33,0,3,0,2761,0.837,4,0,0,1865.688764,1865.69,1500.0,365.69,0.0,51,10.47,64,0,1,0,2,2
889,24000,24000,23975.0,36,0.079,750.97,1,4,19279,4,5,65000.0,3,1,0,3,11775,90,34,22.12,0,63,0,0,0,12,0,11383,0.414,20,0,0,27034.77001,27006.61,24000.0,3034.77,0.0,17,759.52,23,0,1,0,2,2
31863,10000,10000,9875.0,36,0.0859,316.11,1,4,20522,2,1,44500.0,1,26,0,3,12659,588,19,3.42,0,219,0,0,0,7,0,6593,0.312,20,0,0,11379.82514,11237.58,10000.0,1379.83,0.0,5,321.01,60,0,1,0,2,2
9313,8000,8000,7750.0,36,0.0849,252.51,1,5,1572,2,5,80500.0,1,5,0,14,6129,782,5,1.65,0,232,0,0,0,4,0,5594,0.766,4,0,0,9090.083603,8806.02,8000.0,1090.08,0.0,22,280.9,49,0,1,0,2,2
12013,2000,2000,2000.0,36,0.1149,65.95,2,9,1857,11,1,70000.0,2,7,0,7,1163,360,18,11.42,0,95,0,53,107,5,1,0,0.0,23,0,0,2373.879496,2373.88,2000.0,373.88,0.0,25,70.21,11,0,1,1,2,2
27027,15800,15800,15775.0,36,0.1472,545.55,3,15,27582,11,5,55000.0,3,19,0,3,14290,745,5,23.08,0,258,0,0,0,7,0,24373,0.93,11,0,0,19641.66155,19610.58,15800.0,3841.66,0.0,26,581.24,7,0,1,0,2,2
14702,7200,7200,7200.0,36,0.0699,222.29,1,3,16247,3,5,34200.0,1,8,0,1,280,298,10,2.42,0,12,0,0,0,4,0,3622,0.166,6,0,0,8002.127766,8002.13,7200.0,802.13,0.0,35,233.45,12,0,1,0,2,2
13616,10100,10100,10100.0,36,0.1149,333.01,2,9,4703,5,5,50400.0,2,8,0,3,3254,298,10,19.21,0,128,2,0,0,4,0,28079,0.891,17,0,0,10809.10282,10809.1,10100.0,709.1,0.0,40,8483.36,12,0,1,0,2,2
21190,9700,9700,9175.0,36,0.0888,307.92,2,6,4283,1,5,56400.0,2,13,0,10,14295,300,10,0.96,0,58,2,0,0,4,0,1500,0.097,7,0,0,8929.68,8445.17,7586.13,1318.9,0.0,10,307.92,1,0,1,0,1,1
34227,3000,3000,3000.0,36,0.1221,99.95,2,10,4556,1,5,54996.0,1,32,0,1,12489,748,5,11.89,0,23,0,0,0,4,0,3503,0.305,5,0,0,3533.722753,3533.72,3000.0,533.72,0.0,70,1140.94,71,0,1,0,2,2
19034,2400,2400,2400.0,60,0.1714,59.83,5,23,24993,10,5,21000.0,2,11,0,3,4864,556,25,7.94,0,5,0,0,0,3,0,904,0.822,3,0,0,3589.517819,3589.52,2400.0,1189.52,0.0,46,59.54,14,0,1,0,2,2
13329,3200,3200,3200.0,36,0.0599,97.34,1,2,18059,11,1,48000.0,1,8,0,3,4694,63,31,16.13,0,225,1,0,0,9,0,827,0.042,29,0,0,3499.512232,3499.51,3200.0,299.51,0.0,29,483.98,8,0,1,0,2,2
20219,7000,7000,7000.0,36,0.0579,212.29,1,2,12708,11,1,52500.0,2,12,0,1,179,725,4,24.48,0,36,1,69,0,10,0,6619,0.351,29,0,0,7577.27536,7577.28,7000.0,577.28,0.0,10,873.11,27,0,1,0,2,2
16402,16000,16000,16000.0,60,0.138,370.64,3,14,10410,3,1,165000.0,2,9,0,5,16422,86,34,9.07,0,51,1,35,0,10,0,81383,0.423,27,0,0,22237.98,22237.98,16000.0,6237.98,0.0,64,370.22,2,0,1,0,2,2
29269,4000,4000,4000.0,36,0.1533,139.32,4,18,12460,2,5,53000.0,1,21,0,6,17084,741,33,5.25,0,156,3,0,0,3,0,628,0.628,9,0,0,3166.43,3166.43,2222.86,839.76,0.0,40,139.32,1,0,1,0,1,1
34236,3500,3500,3500.0,36,0.1158,115.55,2,8,8288,6,5,35000.0,1,32,0,2,14830,768,5,14.47,0,63,0,0,0,9,0,8716,0.51,15,0,0,4148.856009,4148.86,3500.0,648.86,0.0,51,19.18,11,0,1,0,2,2
5234,5000,5000,5000.0,36,0.1349,169.66,3,11,11251,3,5,91200.0,1,3,0,3,4864,307,10,14.23,0,256,1,0,0,5,0,6996,0.0086,7,0,0,5892.827458,5892.83,5000.0,892.83,0.0,26,2511.65,62,0,1,0,2,2
15449,35000,35000,34929.06898,60,0.1268,790.64,3,11,21440,11,1,82000.0,3,9,0,12,3059,766,5,8.6,0,282,1,0,0,10,0,11294,0.65,23,0,0,15812.8,15679.53,9304.06,6486.74,0.0,37,790.64,11,0,1,0,1,1
5069,10000,10000,10000.0,36,0.0603,304.36,1,1,4193,6,1,116000.0,1,3,0,7,17772,19,20,4.91,0,45,0,0,0,12,0,4921,0.066,39,0,0,10822.28046,10822.28,10000.0,822.28,0.0,9,4129.52,42,0,1,0,2,2
19343,5000,5000,5000.0,36,0.0766,155.9,1,5,18396,11,5,108000.0,3,12,0,2,3988,20,39,3.33,0,3,0,0,0,3,0,12297,0.814,8,0,0,5613.21546,5613.22,5000.0,613.22,0.0,29,199.37,30,0,1,0,2,2
24800,4000,4000,3994.212549,36,0.1521,139.08,4,17,15631,10,5,30000.0,2,17,0,3,4736,159,38,2.56,0,46,1,39,0,2,0,2278,0.712,17,0,0,4959.498164,4950.9,4000.0,959.5,0.0,32,1079.13,19,0,1,0,2,2
5535,22000,22000,21975.0,60,0.1269,497.09,2,10,22491,8,1,50000.0,3,3,0,3,11637,816,47,27.96,1,410,0,15,0,14,0,35238,0.654,31,0,0,27208.26731,27177.35,22000.0,5208.27,0.0,29,14297.06,28,0,1,0,2,2
30424,15000,15000,14511.48,36,0.1273,503.5,3,11,14697,1,5,24000.0,1,23,0,10,16837,303,10,10.9,0,58,1,0,0,9,0,9156,0.343,11,0,0,1163.01,1140.98,343.57,158.83,0.0,86,503.5,1,0,1,0,1,1
35751,17600,17600,2324.43216,36,0.1272,590.65,3,14,22776,11,1,65000.0,3,37,0,10,13282,660,43,12.14,0,24,2,46,99,10,1,18734,0.62,21,0,0,19241.52578,2541.02,17600.0,1641.53,0.0,87,1160.36,31,0,1,1,2,2
31237,10000,10000,750.0,36,0.0859,316.11,1,4,14741,3,1,110000.0,1,25,0,10,9047,781,5,2.02,0,261,0,0,0,6,0,4,0.0,18,0,0,10403.11156,780.26,10000.0,403.11,0.0,82,8822.68,83,0,1,0,2,2
23082,3500,3500,3475.0,36,0.1361,118.96,3,12,6585,3,1,35000.0,3,15,0,5,11738,115,34,16.8,0,61,0,39,0,14,0,3183,0.268,20,0,0,4213.031665,4182.94,3500.0,713.03,0.0,37,1248.22,56,0,1,0,2,2
11607,4350,4350,4350.0,36,0.1149,143.43,2,9,7977,9,1,124000.0,1,7,0,2,4175,588,19,18.21,0,18,3,0,104,15,1,31154,0.626,36,0,0,5163.263748,5163.26,4350.0,813.26,0.0,25,153.15,11,0,1,1,2,2
627,7000,7000,7000.0,36,0.1242,233.91,2,9,15303,11,5,85000.0,2,1,0,2,4253,756,5,15.11,0,74,2,0,0,15,0,16049,0.723,42,0,0,8336.403489,8336.4,7000.0,1336.4,0.0,35,2027.1,12,0,1,0,2,2
32199,14975,14975,14900.0,36,0.1253,501.16,2,10,7662,2,5,30000.0,1,26,0,3,5634,508,15,16.08,0,179,1,0,0,7,0,6327,0.666,11,0,0,5038.68,5013.5,3230.03,1271.59,0.0,81,501.16,1,0,1,0,1,1
13295,12000,12000,11950.0,36,0.1099,392.81,2,8,23401,3,5,76000.0,2,7,0,3,5055,80,34,7.42,0,85,0,0,0,6,0,7241,0.696,22,0,0,14141.06583,14082.14,12000.0,2141.07,0.0,39,439.32,11,0,1,0,2,2
26364,25000,17575,17201.59019,36,0.1075,573.31,2,7,12186,9,5,72000.0,1,18,0,10,16396,71,31,12.58,0,340,1,0,0,11,0,812,0.015,18,0,0,20639.7146,20148.89,17574.99,3064.73,0.0,26,613.26,62,0,1,0,2,2
34038,4500,4500,4500.0,36,0.1189,149.24,2,9,22611,3,5,50000.0,3,31,0,10,10254,89,34,4.37,0,130,0,42,0,5,0,1961,0.557,14,0,0,5387.75431,5387.75,4500.0,872.75,15.00000003,24,17.86,53,0,1,0,2,2
11288,3000,3000,3000.0,60,0.2211,83.05,7,31,222,6,4,17652.0,2,6,0,10,1720,472,24,0.0,0,348,0,0,0,3,0,0,0.0,5,0,0,499.21,499.21,113.96,217.52,0.0,66,83.05,41,0,1,0,1,1
20915,3500,3500,3000.0,36,0.0654,107.34,1,4,12093,1,5,42000.0,3,13,0,14,17683,628,43,14.8,0,63,2,0,0,4,0,90,0.015,8,0,0,3880.36939,3326.03,3500.0,365.37,14.99999997,20,124.57,56,0,1,0,2,2
12144,12000,12000,12000.0,60,0.1299,272.98,3,11,21025,2,1,110000.0,3,7,0,5,8388,272,11,16.67,0,191,0,0,0,11,0,25165,0.631,22,0,0,15941.33999,15941.34,12000.0,3941.34,0.0,2,4779.28,11,0,1,0,2,2
29265,2000,2000,2000.0,36,0.1136,65.83,2,10,28068,10,5,38000.0,1,21,0,9,8360,396,35,16.58,0,176,3,0,0,22,0,3063,0.257,39,0,0,2073.250262,2073.25,2000.0,73.25,0.0,80,0.96,58,0,1,0,2,2
30652,7500,7500,7325.0,36,0.1385,255.78,3,14,28264,5,5,57600.0,1,24,0,3,1557,782,5,14.33,0,45,1,44,0,5,0,4955,0.885,9,0,0,9226.204862,9010.93,7500.0,1711.2,14.99999998,34,279.51,36,0,1,0,2,2
28609,10000,10000,9500.0,36,0.1025,323.85,2,7,1743,2,1,61000.0,3,20,0,6,5814,169,38,15.5,0,71,2,0,0,15,0,2495,0.101,15,0,0,11300.81821,10735.78,10000.0,1300.82,0.0,47,5176.24,11,0,1,0,2,2
18030,7500,7500,7500.0,36,0.0729,232.58,1,4,26281,2,1,65000.0,3,11,0,3,7243,198,46,14.44,0,56,1,0,0,8,0,8590,0.278,21,0,0,8299.599513,8299.6,7500.0,799.6,0.0,6,270.74,55,0,1,0,2,2
4486,10000,10000,10000.0,36,0.0991,322.25,2,6,9924,11,4,70000.0,2,3,0,3,4864,534,25,6.39,0,339,0,0,0,18,0,12973,0.181,32,0,0,11600.97881,11600.98,10000.0,1600.98,0.0,50,330.51,57,0,1,0,2,2
937,20125,20125,20100.0,60,0.1942,526.72,5,23,5226,11,1,103000.0,3,1,0,2,4248,626,43,19.7,0,147,2,0,0,13,0,24164,0.959,31,0,0,28442.5845,28407.25,20125.0,8317.58,0.0,25,12657.23,11,0,1,0,2,2
5337,4500,4500,4500.0,36,0.0662,138.17,1,2,14086,11,1,40000.0,1,3,0,3,5055,98,34,16.08,0,47,0,0,0,8,0,13078,0.797,31,0,0,4973.980002,4973.98,4500.0,473.98,0.0,23,158.34,34,0,1,0,2,2
3935,12000,12000,12000.0,36,0.0603,365.23,1,1,1760,11,1,61000.0,1,2,0,3,3757,274,11,13.44,0,258,0,0,0,8,0,35963,0.721,17,0,0,13148.13786,13148.14,12000.0,1148.14,0.0,50,367.5,57,0,1,0,2,2
25218,4000,4000,3950.0,60,0.1149,87.96,2,9,13996,8,5,35000.0,1,17,0,10,13802,739,33,15.13,0,51,1,0,0,3,0,5305,0.265,15,0,0,4038.4,3987.92,4000.0,38.4,0.0,80,4039.13,81,0,1,0,2,2
37097,25000,25000,2550.009713,36,0.1375,851.41,5,22,26138,5,5,75000.0,1,48,0,5,8547,299,10,19.78,0,140,2,0,0,8,0,12308,0.436,12,0,0,7662.69,781.1,5323.38,2338.5,0.0,102,851.41,11,0,1,0,1,1
17317,1500,1500,1500.0,36,0.0729,46.52,1,4,2053,10,5,30000.0,2,10,0,3,4044,666,43,3.4,0,93,0,0,0,3,0,1669,0.119,4,0,0,1674.511187,1674.51,1500.0,174.51,0.0,41,52.87,16,0,1,0,2,2
19129,10000,10000,10000.0,36,0.1037,324.42,2,8,4594,2,5,72000.0,3,11,0,10,13725,274,11,6.62,0,96,0,0,0,7,0,1985,0.375,12,0,0,11680.10703,11680.11,10000.0,1680.11,0.0,29,333.82,28,0,1,0,2,2
12691,8000,8000,8000.0,36,0.1163,264.31,2,8,22432,10,5,22000.0,1,7,0,12,15866,387,35,17.13,1,90,0,6,0,4,0,2314,0.514,6,0,0,9514.857707,9514.86,8000.0,1514.86,0.0,39,282.46,31,0,1,0,2,2
